"","location","age_group","forecast_date","target_end_date","target","type","quantile","value","pathogen"
"4311","DE-BW","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.9,1147,"COVID-19"
"4312","DE-BY","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.9,1918,"COVID-19"
"4313","DE-HB","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.9,25,"COVID-19"
"4314","DE-HE","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.9,458,"COVID-19"
"4315","DE-HH","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.9,99,"COVID-19"
"4316","DE-MV","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.9,114,"COVID-19"
"4317","DE-NI","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.9,259,"COVID-19"
"4318","DE-NW","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.9,1345,"COVID-19"
"4319","DE-RP","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.9,306,"COVID-19"
"4320","DE-SH","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.9,98,"COVID-19"
"4321","DE-SL","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.9,37,"COVID-19"
"4322","DE-SN","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.9,621,"COVID-19"
"4323","DE-ST","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.9,223,"COVID-19"
"4324","DE-TH","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.9,604,"COVID-19"
"4923","DE","00-04",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.975,111,"COVID-19"
"4924","DE","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.975,7612,"COVID-19"
"4925","DE","05-14",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.975,130,"COVID-19"
"4926","DE","15-34",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.975,642,"COVID-19"
"4927","DE","35-59",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.975,1852,"COVID-19"
"4928","DE","60-79",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.975,2578,"COVID-19"
"4929","DE","80+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.975,2464,"COVID-19"
"4930","DE-BB","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.975,190,"COVID-19"
"4931","DE-BE","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.975,210,"COVID-19"
"4932","DE-BW","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.975,1166,"COVID-19"
"4933","DE-BY","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.975,1945,"COVID-19"
"4934","DE-HB","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.975,27,"COVID-19"
"4935","DE-HE","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.975,469,"COVID-19"
"4936","DE-HH","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.975,106,"COVID-19"
"4937","DE-MV","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.975,120,"COVID-19"
"4938","DE-NI","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.975,266,"COVID-19"
"4939","DE-NW","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.975,1399,"COVID-19"
"4940","DE-RP","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.975,316,"COVID-19"
"4941","DE-SH","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.975,104,"COVID-19"
"4942","DE-SL","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.975,40,"COVID-19"
"4943","DE-SN","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.975,641,"COVID-19"
"4944","DE-ST","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.975,234,"COVID-19"
"4945","DE-TH","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.975,623,"COVID-19"
"553","DE","00-04",2021-11-17,2021-11-10,"-7 day ahead inc hosp","mean",NA,110,"COVID-19"
"554","DE","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","mean",NA,7528,"COVID-19"
"555","DE","05-14",2021-11-17,2021-11-10,"-7 day ahead inc hosp","mean",NA,121,"COVID-19"
"556","DE","15-34",2021-11-17,2021-11-10,"-7 day ahead inc hosp","mean",NA,630,"COVID-19"
"557","DE","35-59",2021-11-17,2021-11-10,"-7 day ahead inc hosp","mean",NA,1806,"COVID-19"
"558","DE","60-79",2021-11-17,2021-11-10,"-7 day ahead inc hosp","mean",NA,2504,"COVID-19"
"559","DE","80+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","mean",NA,2369,"COVID-19"
"560","DE-BB","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","mean",NA,182,"COVID-19"
"561","DE-BE","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","mean",NA,209,"COVID-19"
"562","DE-BW","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","mean",NA,1142,"COVID-19"
"563","DE-BY","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","mean",NA,1981,"COVID-19"
"564","DE-HB","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","mean",NA,18,"COVID-19"
"565","DE-HE","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","mean",NA,453,"COVID-19"
"566","DE-HH","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","mean",NA,104,"COVID-19"
"567","DE-MV","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","mean",NA,134,"COVID-19"
"568","DE-NI","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","mean",NA,259,"COVID-19"
"569","DE-NW","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","mean",NA,1300,"COVID-19"
"570","DE-RP","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","mean",NA,293,"COVID-19"
"571","DE-SH","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","mean",NA,111,"COVID-19"
"572","DE-SL","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","mean",NA,37,"COVID-19"
"573","DE-SN","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","mean",NA,553,"COVID-19"
"574","DE-ST","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","mean",NA,214,"COVID-19"
"575","DE-TH","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","mean",NA,576,"COVID-19"
"1174","DE","00-04",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.025,103,"COVID-19"
"1175","DE","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.025,7270,"COVID-19"
"1176","DE","05-14",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.025,112,"COVID-19"
"1177","DE","15-34",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.025,596,"COVID-19"
"1178","DE","35-59",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.025,1707,"COVID-19"
"1179","DE","60-79",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.025,2374,"COVID-19"
"1180","DE","80+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.025,2259,"COVID-19"
"1181","DE-BB","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.025,168,"COVID-19"
"1182","DE-BE","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.025,195,"COVID-19"
"1183","DE-BW","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.025,1101,"COVID-19"
"1184","DE-BY","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.025,1907,"COVID-19"
"1185","DE-HB","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.025,15,"COVID-19"
"1186","DE-HE","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.025,431,"COVID-19"
"1187","DE-HH","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.025,89,"COVID-19"
"1188","DE-MV","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.025,125,"COVID-19"
"1189","DE-NI","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.025,248,"COVID-19"
"1190","DE-NW","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.025,1223,"COVID-19"
"1191","DE-RP","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.025,273,"COVID-19"
"1192","DE-SH","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.025,103,"COVID-19"
"1193","DE-SL","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.025,33,"COVID-19"
"1194","DE-SN","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.025,524,"COVID-19"
"1195","DE-ST","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.025,201,"COVID-19"
"1196","DE-TH","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.025,550,"COVID-19"
"1795","DE","00-04",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.1,105,"COVID-19"
"1796","DE","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.1,7347,"COVID-19"
"1797","DE","05-14",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.1,114,"COVID-19"
"1798","DE","15-34",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.1,605,"COVID-19"
"1799","DE","35-59",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.1,1735,"COVID-19"
"1800","DE","60-79",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.1,2410,"COVID-19"
"1801","DE","80+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.1,2288,"COVID-19"
"1802","DE-BB","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.1,171,"COVID-19"
"1803","DE-BE","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.1,199,"COVID-19"
"1804","DE-BW","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.1,1114,"COVID-19"
"1805","DE-BY","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.1,1932,"COVID-19"
"1806","DE-HB","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.1,16,"COVID-19"
"1807","DE-HE","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.1,437,"COVID-19"
"1808","DE-HH","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.1,93,"COVID-19"
"1809","DE-MV","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.1,127,"COVID-19"
"1810","DE-NI","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.1,251,"COVID-19"
"1811","DE-NW","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.1,1242,"COVID-19"
"1812","DE-RP","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.1,279,"COVID-19"
"1813","DE-SH","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.1,106,"COVID-19"
"1814","DE-SL","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.1,34,"COVID-19"
"1815","DE-SN","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.1,533,"COVID-19"
"1816","DE-ST","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.1,205,"COVID-19"
"1817","DE-TH","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.1,557,"COVID-19"
"2416","DE","00-04",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.25,107,"COVID-19"
"2417","DE","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.25,7424,"COVID-19"
"2418","DE","05-14",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.25,117,"COVID-19"
"2419","DE","15-34",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.25,615,"COVID-19"
"2420","DE","35-59",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.25,1765,"COVID-19"
"2421","DE","60-79",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.25,2447,"COVID-19"
"2422","DE","80+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.25,2318,"COVID-19"
"2423","DE-BB","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.25,175,"COVID-19"
"2424","DE-BE","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.25,203,"COVID-19"
"2425","DE-BW","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.25,1126,"COVID-19"
"2426","DE-BY","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.25,1954,"COVID-19"
"2427","DE-HB","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.25,16,"COVID-19"
"2428","DE-HE","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.25,443,"COVID-19"
"2429","DE-HH","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.25,97,"COVID-19"
"2430","DE-MV","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.25,130,"COVID-19"
"2431","DE-NI","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.25,254,"COVID-19"
"2432","DE-NW","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.25,1263,"COVID-19"
"2433","DE-RP","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.25,286,"COVID-19"
"2434","DE-SH","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.25,108,"COVID-19"
"2435","DE-SL","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.25,34,"COVID-19"
"2436","DE-SN","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.25,541,"COVID-19"
"2437","DE-ST","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.25,209,"COVID-19"
"2438","DE-TH","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.25,566,"COVID-19"
"3037","DE","00-04",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.5,110,"COVID-19"
"3038","DE","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.5,7516,"COVID-19"
"3039","DE","05-14",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.5,120,"COVID-19"
"3040","DE","15-34",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.5,627,"COVID-19"
"3041","DE","35-59",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.5,1801,"COVID-19"
"3042","DE","60-79",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.5,2494,"COVID-19"
"3043","DE","80+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.5,2361,"COVID-19"
"3044","DE-BB","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.5,181,"COVID-19"
"3045","DE-BE","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.5,208,"COVID-19"
"3046","DE-BW","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.5,1141,"COVID-19"
"3047","DE-BY","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.5,1981,"COVID-19"
"3048","DE-HB","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.5,18,"COVID-19"
"3049","DE-HE","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.5,452,"COVID-19"
"3050","DE-HH","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.5,103,"COVID-19"
"3051","DE-MV","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.5,135,"COVID-19"
"3052","DE-NI","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.5,259,"COVID-19"
"3053","DE-NW","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.5,1293,"COVID-19"
"3054","DE-RP","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.5,293,"COVID-19"
"3055","DE-SH","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.5,111,"COVID-19"
"3056","DE-SL","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.5,36,"COVID-19"
"3057","DE-SN","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.5,552,"COVID-19"
"3058","DE-ST","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.5,214,"COVID-19"
"3059","DE-TH","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.5,576,"COVID-19"
"3658","DE","00-04",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.75,113,"COVID-19"
"3659","DE","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.75,7639,"COVID-19"
"3660","DE","05-14",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.75,124,"COVID-19"
"3661","DE","15-34",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.75,643,"COVID-19"
"3662","DE","35-59",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.75,1842,"COVID-19"
"3663","DE","60-79",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.75,2554,"COVID-19"
"3664","DE","80+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.75,2415,"COVID-19"
"3665","DE-BB","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.75,187,"COVID-19"
"3666","DE-BE","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.75,215,"COVID-19"
"3667","DE-BW","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.75,1158,"COVID-19"
"3668","DE-BY","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.75,2012,"COVID-19"
"3669","DE-HB","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.75,19,"COVID-19"
"3670","DE-HE","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.75,462,"COVID-19"
"3671","DE-HH","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.75,110,"COVID-19"
"3672","DE-MV","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.75,140,"COVID-19"
"3673","DE-NI","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.75,264,"COVID-19"
"3674","DE-NW","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.75,1334,"COVID-19"
"3675","DE-RP","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.75,302,"COVID-19"
"3676","DE-SH","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.75,114,"COVID-19"
"3677","DE-SL","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.75,39,"COVID-19"
"3678","DE-SN","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.75,564,"COVID-19"
"3679","DE-ST","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.75,220,"COVID-19"
"3680","DE-TH","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.75,590,"COVID-19"
"4279","DE","00-04",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.9,116,"COVID-19"
"4280","DE","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.9,7757,"COVID-19"
"4281","DE","05-14",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.9,129,"COVID-19"
"4282","DE","15-34",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.9,659,"COVID-19"
"4283","DE","35-59",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.9,1887,"COVID-19"
"4284","DE","60-79",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.9,2621,"COVID-19"
"4285","DE","80+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.9,2463,"COVID-19"
"4286","DE-BB","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.9,195,"COVID-19"
"4287","DE-BE","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.9,221,"COVID-19"
"4288","DE-BW","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.9,1176,"COVID-19"
"4289","DE-BY","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.9,2040,"COVID-19"
"4290","DE-HB","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.9,20,"COVID-19"
"4291","DE-HE","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.9,474,"COVID-19"
"4292","DE-HH","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.9,118,"COVID-19"
"4293","DE-MV","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.9,146,"COVID-19"
"4294","DE-NI","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.9,270,"COVID-19"
"4295","DE-NW","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.9,1386,"COVID-19"
"4296","DE-RP","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.9,310,"COVID-19"
"4297","DE-SH","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.9,118,"COVID-19"
"4298","DE-SL","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.9,42,"COVID-19"
"4299","DE-SN","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.9,578,"COVID-19"
"4300","DE-ST","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.9,227,"COVID-19"
"4301","DE-TH","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.9,604,"COVID-19"
"4900","DE","00-04",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.975,121,"COVID-19"
"4901","DE","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.975,7901,"COVID-19"
"4902","DE","05-14",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.975,133,"COVID-19"
"4903","DE","15-34",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.975,677,"COVID-19"
"4904","DE","35-59",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.975,1937,"COVID-19"
"4905","DE","60-79",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.975,2695,"COVID-19"
"4906","DE","80+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.975,2518,"COVID-19"
"4907","DE-BB","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.975,204,"COVID-19"
"4908","DE-BE","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.975,230,"COVID-19"
"4909","DE-BW","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.975,1196,"COVID-19"
"4910","DE-BY","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.975,2074,"COVID-19"
"4911","DE-HB","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.975,23,"COVID-19"
"4912","DE-HE","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.975,487,"COVID-19"
"4913","DE-HH","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.975,127,"COVID-19"
"4914","DE-MV","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.975,155,"COVID-19"
"4915","DE-NI","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.975,277,"COVID-19"
"4916","DE-NW","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.975,1446,"COVID-19"
"4917","DE-RP","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.975,321,"COVID-19"
"4918","DE-SH","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.975,125,"COVID-19"
"4919","DE-SL","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.975,46,"COVID-19"
"4920","DE-SN","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.975,598,"COVID-19"
"4921","DE-ST","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.975,238,"COVID-19"
"4922","DE-TH","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","quantile",0.975,624,"COVID-19"
"530","DE","00-04",2021-11-17,2021-11-11,"-6 day ahead inc hosp","mean",NA,112,"COVID-19"
"531","DE","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","mean",NA,7545,"COVID-19"
"532","DE","05-14",2021-11-17,2021-11-11,"-6 day ahead inc hosp","mean",NA,134,"COVID-19"
"533","DE","15-34",2021-11-17,2021-11-11,"-6 day ahead inc hosp","mean",NA,642,"COVID-19"
"534","DE","35-59",2021-11-17,2021-11-11,"-6 day ahead inc hosp","mean",NA,1786,"COVID-19"
"535","DE","60-79",2021-11-17,2021-11-11,"-6 day ahead inc hosp","mean",NA,2544,"COVID-19"
"536","DE","80+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","mean",NA,2332,"COVID-19"
"537","DE-BB","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","mean",NA,190,"COVID-19"
"538","DE-BE","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","mean",NA,207,"COVID-19"
"539","DE-BW","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","mean",NA,1123,"COVID-19"
"540","DE-BY","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","mean",NA,2003,"COVID-19"
"541","DE-HB","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","mean",NA,23,"COVID-19"
"542","DE-HE","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","mean",NA,423,"COVID-19"
"543","DE-HH","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","mean",NA,108,"COVID-19"
"544","DE-MV","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","mean",NA,151,"COVID-19"
"545","DE-NI","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","mean",NA,246,"COVID-19"
"546","DE-NW","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","mean",NA,1318,"COVID-19"
"547","DE-RP","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","mean",NA,260,"COVID-19"
"548","DE-SH","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","mean",NA,130,"COVID-19"
