forecast_date,target,target_end_date,location,age_group,type,quantile,value,pathogen
2021-07-01,-11 day ahead inc hosp,2021-06-20,DE,00-04,quantile,0.5,16,COVID-19
2021-07-01,-11 day ahead inc hosp,2021-06-20,DE,00-04,quantile,0.75,18,COVID-19
2021-07-01,-11 day ahead inc hosp,2021-06-20,DE,00-04,quantile,0.9,21,COVID-19
2021-07-01,-11 day ahead inc hosp,2021-06-20,DE,00-04,quantile,0.975,23,COVID-19
2021-07-01,-11 day ahead inc hosp,2021-06-20,DE,00+,quantile,0.025,518,COVID-19
2021-07-01,-11 day ahead inc hosp,2021-06-20,DE,00+,quantile,0.1,522,COVID-19
2021-07-01,-11 day ahead inc hosp,2021-06-20,DE,00+,quantile,0.25,527,COVID-19
2021-07-01,-11 day ahead inc hosp,2021-06-20,DE,00+,quantile,0.5,532,COVID-19
2021-07-01,-11 day ahead inc hosp,2021-06-20,DE,00+,quantile,0.75,538,COVID-19
2021-07-01,-11 day ahead inc hosp,2021-06-20,DE,00+,quantile,0.9,544,COVID-19
2021-07-01,-11 day ahead inc hosp,2021-06-20,DE,00+,quantile,0.975,551,COVID-19
2021-07-01,-11 day ahead inc hosp,2021-06-20,DE,05-14,quantile,0.025,7,COVID-19
2021-07-01,-11 day ahead inc hosp,2021-06-20,DE,05-14,quantile,0.1,7,COVID-19
2021-07-01,-11 day ahead inc hosp,2021-06-20,DE,05-14,quantile,0.25,7,COVID-19
2021-07-01,-11 day ahead inc hosp,2021-06-20,DE,05-14,quantile,0.5,9,COVID-19
2021-07-01,-11 day ahead inc hosp,2021-06-20,DE,05-14,quantile,0.75,12,COVID-19
2021-07-01,-11 day ahead inc hosp,2021-06-20,DE,05-14,quantile,0.9,15,COVID-19
2021-07-01,-11 day ahead inc hosp,2021-06-20,DE,05-14,quantile,0.975,18,COVID-19
2021-07-01,-11 day ahead inc hosp,2021-06-20,DE,15-34,quantile,0.025,77,COVID-19
2021-07-01,-11 day ahead inc hosp,2021-06-20,DE,15-34,quantile,0.1,78,COVID-19
2021-07-01,-11 day ahead inc hosp,2021-06-20,DE,15-34,quantile,0.25,78,COVID-19
2021-07-01,-11 day ahead inc hosp,2021-06-20,DE,15-34,quantile,0.5,79,COVID-19
2021-07-01,-11 day ahead inc hosp,2021-06-20,DE,15-34,quantile,0.75,80,COVID-19
2021-07-01,-11 day ahead inc hosp,2021-06-20,DE,15-34,quantile,0.9,81,COVID-19
2021-07-01,-11 day ahead inc hosp,2021-06-20,DE,15-34,quantile,0.975,83,COVID-19
2021-07-01,-11 day ahead inc hosp,2021-06-20,DE,35-59,quantile,0.025,187,COVID-19
2021-07-01,-11 day ahead inc hosp,2021-06-20,DE,35-59,quantile,0.1,189,COVID-19
2021-07-01,-11 day ahead inc hosp,2021-06-20,DE,35-59,quantile,0.25,191,COVID-19
2021-07-01,-11 day ahead inc hosp,2021-06-20,DE,35-59,quantile,0.5,194,COVID-19
2021-07-01,-11 day ahead inc hosp,2021-06-20,DE,35-59,quantile,0.75,197,COVID-19
2021-07-01,-11 day ahead inc hosp,2021-06-20,DE,35-59,quantile,0.9,200,COVID-19
2021-07-01,-11 day ahead inc hosp,2021-06-20,DE,35-59,quantile,0.975,205,COVID-19
2021-07-01,-11 day ahead inc hosp,2021-06-20,DE,60-79,quantile,0.025,141,COVID-19
2021-07-01,-11 day ahead inc hosp,2021-06-20,DE,60-79,quantile,0.1,143,COVID-19
2021-07-01,-11 day ahead inc hosp,2021-06-20,DE,60-79,quantile,0.25,144,COVID-19
2021-07-01,-11 day ahead inc hosp,2021-06-20,DE,60-79,quantile,0.5,145,COVID-19
2021-07-01,-11 day ahead inc hosp,2021-06-20,DE,60-79,quantile,0.75,147,COVID-19
2021-07-01,-11 day ahead inc hosp,2021-06-20,DE,60-79,quantile,0.9,149,COVID-19
2021-07-01,-11 day ahead inc hosp,2021-06-20,DE,60-79,quantile,0.975,151,COVID-19
2021-07-01,-11 day ahead inc hosp,2021-06-20,DE,80+,quantile,0.025,87,COVID-19
2021-07-01,-11 day ahead inc hosp,2021-06-20,DE,80+,quantile,0.1,88,COVID-19
2021-07-01,-11 day ahead inc hosp,2021-06-20,DE,80+,quantile,0.25,88,COVID-19
2021-07-01,-11 day ahead inc hosp,2021-06-20,DE,80+,quantile,0.5,89,COVID-19
2021-07-01,-11 day ahead inc hosp,2021-06-20,DE,80+,quantile,0.75,90,COVID-19
2021-07-01,-11 day ahead inc hosp,2021-06-20,DE,80+,quantile,0.9,90,COVID-19
2021-07-01,-11 day ahead inc hosp,2021-06-20,DE,80+,quantile,0.975,91,COVID-19
2021-07-01,-10 day ahead inc hosp,2021-06-21,DE,00-04,quantile,0.025,15,COVID-19
2021-07-01,-10 day ahead inc hosp,2021-06-21,DE,00-04,quantile,0.1,15,COVID-19
2021-07-01,-10 day ahead inc hosp,2021-06-21,DE,00-04,quantile,0.25,15,COVID-19
2021-07-01,-10 day ahead inc hosp,2021-06-21,DE,00-04,quantile,0.5,16,COVID-19
2021-07-01,-10 day ahead inc hosp,2021-06-21,DE,00-04,quantile,0.75,18,COVID-19
2021-07-01,-10 day ahead inc hosp,2021-06-21,DE,00-04,quantile,0.9,21,COVID-19
2021-07-01,-10 day ahead inc hosp,2021-06-21,DE,00-04,quantile,0.975,23,COVID-19
2021-07-01,-10 day ahead inc hosp,2021-06-21,DE,00+,quantile,0.025,495,COVID-19
2021-07-01,-10 day ahead inc hosp,2021-06-21,DE,00+,quantile,0.1,499,COVID-19
2021-07-01,-10 day ahead inc hosp,2021-06-21,DE,00+,quantile,0.25,504,COVID-19
2021-07-01,-10 day ahead inc hosp,2021-06-21,DE,00+,quantile,0.5,509,COVID-19
2021-07-01,-10 day ahead inc hosp,2021-06-21,DE,00+,quantile,0.75,515,COVID-19
2021-07-01,-10 day ahead inc hosp,2021-06-21,DE,00+,quantile,0.9,521,COVID-19
2021-07-01,-10 day ahead inc hosp,2021-06-21,DE,00+,quantile,0.975,529,COVID-19
2021-07-01,-10 day ahead inc hosp,2021-06-21,DE,05-14,quantile,0.025,6,COVID-19
2021-07-01,-10 day ahead inc hosp,2021-06-21,DE,05-14,quantile,0.1,6,COVID-19
2021-07-01,-10 day ahead inc hosp,2021-06-21,DE,05-14,quantile,0.25,6,COVID-19
2021-07-01,-10 day ahead inc hosp,2021-06-21,DE,05-14,quantile,0.5,8,COVID-19
2021-07-01,-10 day ahead inc hosp,2021-06-21,DE,05-14,quantile,0.75,11,COVID-19
2021-07-01,-10 day ahead inc hosp,2021-06-21,DE,05-14,quantile,0.9,14,COVID-19
2021-07-01,-10 day ahead inc hosp,2021-06-21,DE,05-14,quantile,0.975,17,COVID-19
2021-07-01,-10 day ahead inc hosp,2021-06-21,DE,15-34,quantile,0.025,74,COVID-19
2021-07-01,-10 day ahead inc hosp,2021-06-21,DE,15-34,quantile,0.1,74,COVID-19
2021-07-01,-10 day ahead inc hosp,2021-06-21,DE,15-34,quantile,0.25,75,COVID-19
2021-07-01,-10 day ahead inc hosp,2021-06-21,DE,15-34,quantile,0.5,76,COVID-19
2021-07-01,-10 day ahead inc hosp,2021-06-21,DE,15-34,quantile,0.75,77,COVID-19
2021-07-01,-10 day ahead inc hosp,2021-06-21,DE,15-34,quantile,0.9,79,COVID-19
2021-07-01,-10 day ahead inc hosp,2021-06-21,DE,15-34,quantile,0.975,80,COVID-19
2021-07-01,-10 day ahead inc hosp,2021-06-21,DE,35-59,quantile,0.025,186,COVID-19
2021-07-01,-10 day ahead inc hosp,2021-06-21,DE,35-59,quantile,0.1,188,COVID-19
2021-07-01,-10 day ahead inc hosp,2021-06-21,DE,35-59,quantile,0.25,190,COVID-19
2021-07-01,-10 day ahead inc hosp,2021-06-21,DE,35-59,quantile,0.5,193,COVID-19
2021-07-01,-10 day ahead inc hosp,2021-06-21,DE,35-59,quantile,0.75,196,COVID-19
2021-07-01,-10 day ahead inc hosp,2021-06-21,DE,35-59,quantile,0.9,199,COVID-19
2021-07-01,-10 day ahead inc hosp,2021-06-21,DE,35-59,quantile,0.975,203,COVID-19
2021-07-01,-10 day ahead inc hosp,2021-06-21,DE,60-79,quantile,0.025,127,COVID-19
2021-07-01,-10 day ahead inc hosp,2021-06-21,DE,60-79,quantile,0.1,129,COVID-19
2021-07-01,-10 day ahead inc hosp,2021-06-21,DE,60-79,quantile,0.25,130,COVID-19
2021-07-01,-10 day ahead inc hosp,2021-06-21,DE,60-79,quantile,0.5,131,COVID-19
2021-07-01,-10 day ahead inc hosp,2021-06-21,DE,60-79,quantile,0.75,133,COVID-19
2021-07-01,-10 day ahead inc hosp,2021-06-21,DE,60-79,quantile,0.9,135,COVID-19
2021-07-01,-10 day ahead inc hosp,2021-06-21,DE,60-79,quantile,0.975,137,COVID-19
2021-07-01,-10 day ahead inc hosp,2021-06-21,DE,80+,quantile,0.025,83,COVID-19
2021-07-01,-10 day ahead inc hosp,2021-06-21,DE,80+,quantile,0.1,84,COVID-19
2021-07-01,-10 day ahead inc hosp,2021-06-21,DE,80+,quantile,0.25,84,COVID-19
2021-07-01,-10 day ahead inc hosp,2021-06-21,DE,80+,quantile,0.5,85,COVID-19
2021-07-01,-10 day ahead inc hosp,2021-06-21,DE,80+,quantile,0.75,85,COVID-19
2021-07-01,-10 day ahead inc hosp,2021-06-21,DE,80+,quantile,0.9,86,COVID-19
2021-07-01,-10 day ahead inc hosp,2021-06-21,DE,80+,quantile,0.975,87,COVID-19
2021-07-01,-9 day ahead inc hosp,2021-06-22,DE,00-04,quantile,0.025,14,COVID-19
2021-07-01,-9 day ahead inc hosp,2021-06-22,DE,00-04,quantile,0.1,14,COVID-19
2021-07-01,-9 day ahead inc hosp,2021-06-22,DE,00-04,quantile,0.25,14,COVID-19
2021-07-01,-9 day ahead inc hosp,2021-06-22,DE,00-04,quantile,0.5,15,COVID-19
2021-07-01,-9 day ahead inc hosp,2021-06-22,DE,00-04,quantile,0.75,17,COVID-19
2021-07-01,-9 day ahead inc hosp,2021-06-22,DE,00-04,quantile,0.9,19,COVID-19
2021-07-01,-9 day ahead inc hosp,2021-06-22,DE,00-04,quantile,0.975,22,COVID-19
2021-07-01,-9 day ahead inc hosp,2021-06-22,DE,00+,quantile,0.025,455,COVID-19
2021-07-01,-9 day ahead inc hosp,2021-06-22,DE,00+,quantile,0.1,461,COVID-19
2021-07-01,-9 day ahead inc hosp,2021-06-22,DE,00+,quantile,0.25,466,COVID-19
2021-07-01,-9 day ahead inc hosp,2021-06-22,DE,00+,quantile,0.5,473,COVID-19
2021-07-01,-9 day ahead inc hosp,2021-06-22,DE,00+,quantile,0.75,481,COVID-19
2021-07-01,-9 day ahead inc hosp,2021-06-22,DE,00+,quantile,0.9,489,COVID-19
2021-07-01,-9 day ahead inc hosp,2021-06-22,DE,00+,quantile,0.975,500,COVID-19
2021-07-01,-9 day ahead inc hosp,2021-06-22,DE,05-14,quantile,0.025,6,COVID-19
2021-07-01,-9 day ahead inc hosp,2021-06-22,DE,05-14,quantile,0.1,6,COVID-19
2021-07-01,-9 day ahead inc hosp,2021-06-22,DE,05-14,quantile,0.25,6,COVID-19
2021-07-01,-9 day ahead inc hosp,2021-06-22,DE,05-14,quantile,0.5,7,COVID-19
2021-07-01,-9 day ahead inc hosp,2021-06-22,DE,05-14,quantile,0.75,10,COVID-19
2021-07-01,-9 day ahead inc hosp,2021-06-22,DE,05-14,quantile,0.9,13,COVID-19
2021-07-01,-9 day ahead inc hosp,2021-06-22,DE,05-14,quantile,0.975,16,COVID-19
2021-07-01,-9 day ahead inc hosp,2021-06-22,DE,15-34,quantile,0.025,77,COVID-19
2021-07-01,-9 day ahead inc hosp,2021-06-22,DE,15-34,quantile,0.1,78,COVID-19
2021-07-01,-9 day ahead inc hosp,2021-06-22,DE,15-34,quantile,0.25,79,COVID-19
2021-07-01,-9 day ahead inc hosp,2021-06-22,DE,15-34,quantile,0.5,81,COVID-19
2021-07-01,-9 day ahead inc hosp,2021-06-22,DE,15-34,quantile,0.75,83,COVID-19
2021-07-01,-9 day ahead inc hosp,2021-06-22,DE,15-34,quantile,0.9,85,COVID-19
2021-07-01,-9 day ahead inc hosp,2021-06-22,DE,15-34,quantile,0.975,88,COVID-19
2021-07-01,-9 day ahead inc hosp,2021-06-22,DE,35-59,quantile,0.025,172,COVID-19
2021-07-01,-9 day ahead inc hosp,2021-06-22,DE,35-59,quantile,0.1,174,COVID-19
2021-07-01,-9 day ahead inc hosp,2021-06-22,DE,35-59,quantile,0.25,177,COVID-19
2021-07-01,-9 day ahead inc hosp,2021-06-22,DE,35-59,quantile,0.5,179,COVID-19
2021-07-01,-9 day ahead inc hosp,2021-06-22,DE,35-59,quantile,0.75,183,COVID-19
2021-07-01,-9 day ahead inc hosp,2021-06-22,DE,35-59,quantile,0.9,186,COVID-19
2021-07-01,-9 day ahead inc hosp,2021-06-22,DE,35-59,quantile,0.975,190,COVID-19
2021-07-01,-9 day ahead inc hosp,2021-06-22,DE,60-79,quantile,0.025,118,COVID-19
2021-07-01,-9 day ahead inc hosp,2021-06-22,DE,60-79,quantile,0.1,119,COVID-19
2021-07-01,-9 day ahead inc hosp,2021-06-22,DE,60-79,quantile,0.25,121,COVID-19
2021-07-01,-9 day ahead inc hosp,2021-06-22,DE,60-79,quantile,0.5,123,COVID-19
2021-07-01,-9 day ahead inc hosp,2021-06-22,DE,60-79,quantile,0.75,126,COVID-19
2021-07-01,-9 day ahead inc hosp,2021-06-22,DE,60-79,quantile,0.9,128,COVID-19
2021-07-01,-9 day ahead inc hosp,2021-06-22,DE,60-79,quantile,0.975,132,COVID-19
2021-07-01,-9 day ahead inc hosp,2021-06-22,DE,80+,quantile,0.025,65,COVID-19
2021-07-01,-9 day ahead inc hosp,2021-06-22,DE,80+,quantile,0.1,66,COVID-19
2021-07-01,-9 day ahead inc hosp,2021-06-22,DE,80+,quantile,0.25,66,COVID-19
2021-07-01,-9 day ahead inc hosp,2021-06-22,DE,80+,quantile,0.5,67,COVID-19
2021-07-01,-9 day ahead inc hosp,2021-06-22,DE,80+,quantile,0.75,68,COVID-19
2021-07-01,-9 day ahead inc hosp,2021-06-22,DE,80+,quantile,0.9,69,COVID-19
2021-07-01,-9 day ahead inc hosp,2021-06-22,DE,80+,quantile,0.975,70,COVID-19
2021-07-01,-8 day ahead inc hosp,2021-06-23,DE,00-04,quantile,0.025,16,COVID-19
2021-07-01,-8 day ahead inc hosp,2021-06-23,DE,00-04,quantile,0.1,16,COVID-19
2021-07-01,-8 day ahead inc hosp,2021-06-23,DE,00-04,quantile,0.25,16,COVID-19
2021-07-01,-8 day ahead inc hosp,2021-06-23,DE,00-04,quantile,0.5,17,COVID-19
2021-07-01,-8 day ahead inc hosp,2021-06-23,DE,00-04,quantile,0.75,19,COVID-19
2021-07-01,-8 day ahead inc hosp,2021-06-23,DE,00-04,quantile,0.9,22,COVID-19
2021-07-01,-8 day ahead inc hosp,2021-06-23,DE,00-04,quantile,0.975,24,COVID-19
2021-07-01,-8 day ahead inc hosp,2021-06-23,DE,00+,quantile,0.025,425,COVID-19
2021-07-01,-8 day ahead inc hosp,2021-06-23,DE,00+,quantile,0.1,431,COVID-19
2021-07-01,-8 day ahead inc hosp,2021-06-23,DE,00+,quantile,0.25,438,COVID-19
2021-07-01,-8 day ahead inc hosp,2021-06-23,DE,00+,quantile,0.5,446,COVID-19
2021-07-01,-8 day ahead inc hosp,2021-06-23,DE,00+,quantile,0.75,456,COVID-19
2021-07-01,-8 day ahead inc hosp,2021-06-23,DE,00+,quantile,0.9,466,COVID-19
2021-07-01,-8 day ahead inc hosp,2021-06-23,DE,00+,quantile,0.975,479,COVID-19
2021-07-01,-8 day ahead inc hosp,2021-06-23,DE,05-14,quantile,0.025,7,COVID-19
2021-07-01,-8 day ahead inc hosp,2021-06-23,DE,05-14,quantile,0.1,7,COVID-19
2021-07-01,-8 day ahead inc hosp,2021-06-23,DE,05-14,quantile,0.25,7,COVID-19
2021-07-01,-8 day ahead inc hosp,2021-06-23,DE,05-14,quantile,0.5,9,COVID-19
2021-07-01,-8 day ahead inc hosp,2021-06-23,DE,05-14,quantile,0.75,12,COVID-19
2021-07-01,-8 day ahead inc hosp,2021-06-23,DE,05-14,quantile,0.9,14,COVID-19
2021-07-01,-8 day ahead inc hosp,2021-06-23,DE,05-14,quantile,0.975,17,COVID-19
2021-07-01,-8 day ahead inc hosp,2021-06-23,DE,15-34,quantile,0.025,84,COVID-19
2021-07-01,-8 day ahead inc hosp,2021-06-23,DE,15-34,quantile,0.1,85,COVID-19
2021-07-01,-8 day ahead inc hosp,2021-06-23,DE,15-34,quantile,0.25,86,COVID-19
2021-07-01,-8 day ahead inc hosp,2021-06-23,DE,15-34,quantile,0.5,88,COVID-19
2021-07-01,-8 day ahead inc hosp,2021-06-23,DE,15-34,quantile,0.75,90,COVID-19
2021-07-01,-8 day ahead inc hosp,2021-06-23,DE,15-34,quantile,0.9,93,COVID-19
2021-07-01,-8 day ahead inc hosp,2021-06-23,DE,15-34,quantile,0.975,96,COVID-19
2021-07-01,-8 day ahead inc hosp,2021-06-23,DE,35-59,quantile,0.025,145,COVID-19
2021-07-01,-8 day ahead inc hosp,2021-06-23,DE,35-59,quantile,0.1,148,COVID-19
2021-07-01,-8 day ahead inc hosp,2021-06-23,DE,35-59,quantile,0.25,150,COVID-19
2021-07-01,-8 day ahead inc hosp,2021-06-23,DE,35-59,quantile,0.5,153,COVID-19
2021-07-01,-8 day ahead inc hosp,2021-06-23,DE,35-59,quantile,0.75,157,COVID-19
2021-07-01,-8 day ahead inc hosp,2021-06-23,DE,35-59,quantile,0.9,161,COVID-19
2021-07-01,-8 day ahead inc hosp,2021-06-23,DE,35-59,quantile,0.975,166,COVID-19
2021-07-01,-8 day ahead inc hosp,2021-06-23,DE,60-79,quantile,0.025,109,COVID-19
2021-07-01,-8 day ahead inc hosp,2021-06-23,DE,60-79,quantile,0.1,111,COVID-19
2021-07-01,-8 day ahead inc hosp,2021-06-23,DE,60-79,quantile,0.25,113,COVID-19
2021-07-01,-8 day ahead inc hosp,2021-06-23,DE,60-79,quantile,0.5,115,COVID-19
2021-07-01,-8 day ahead inc hosp,2021-06-23,DE,60-79,quantile,0.75,118,COVID-19
2021-07-01,-8 day ahead inc hosp,2021-06-23,DE,60-79,quantile,0.9,121,COVID-19
2021-07-01,-8 day ahead inc hosp,2021-06-23,DE,60-79,quantile,0.975,124,COVID-19
2021-07-01,-8 day ahead inc hosp,2021-06-23,DE,80+,quantile,0.025,62,COVID-19
2021-07-01,-8 day ahead inc hosp,2021-06-23,DE,80+,quantile,0.1,62,COVID-19
2021-07-01,-8 day ahead inc hosp,2021-06-23,DE,80+,quantile,0.25,63,COVID-19
2021-07-01,-8 day ahead inc hosp,2021-06-23,DE,80+,quantile,0.5,64,COVID-19
2021-07-01,-8 day ahead inc hosp,2021-06-23,DE,80+,quantile,0.75,66,COVID-19
2021-07-01,-8 day ahead inc hosp,2021-06-23,DE,80+,quantile,0.9,67,COVID-19
2021-07-01,-8 day ahead inc hosp,2021-06-23,DE,80+,quantile,0.975,69,COVID-19
2021-07-01,-7 day ahead inc hosp,2021-06-24,DE,00-04,quantile,0.025,16,COVID-19
2021-07-01,-7 day ahead inc hosp,2021-06-24,DE,00-04,quantile,0.1,16,COVID-19
2021-07-01,-7 day ahead inc hosp,2021-06-24,DE,00-04,quantile,0.25,16,COVID-19
2021-07-01,-7 day ahead inc hosp,2021-06-24,DE,00-04,quantile,0.5,17,COVID-19
2021-07-01,-7 day ahead inc hosp,2021-06-24,DE,00-04,quantile,0.75,19,COVID-19
2021-07-01,-7 day ahead inc hosp,2021-06-24,DE,00-04,quantile,0.9,21,COVID-19
2021-07-01,-7 day ahead inc hosp,2021-06-24,DE,00-04,quantile,0.975,24,COVID-19
2021-07-01,-7 day ahead inc hosp,2021-06-24,DE,00+,quantile,0.025,390,COVID-19
2021-07-01,-7 day ahead inc hosp,2021-06-24,DE,00+,quantile,0.1,397,COVID-19
2021-07-01,-7 day ahead inc hosp,2021-06-24,DE,00+,quantile,0.25,404,COVID-19
2021-07-01,-7 day ahead inc hosp,2021-06-24,DE,00+,quantile,0.5,413,COVID-19
2021-07-01,-7 day ahead inc hosp,2021-06-24,DE,00+,quantile,0.75,424,COVID-19
2021-07-01,-7 day ahead inc hosp,2021-06-24,DE,00+,quantile,0.9,435,COVID-19
2021-07-01,-7 day ahead inc hosp,2021-06-24,DE,00+,quantile,0.975,451,COVID-19
2021-07-01,-7 day ahead inc hosp,2021-06-24,DE,05-14,quantile,0.025,9,COVID-19
2021-07-01,-7 day ahead inc hosp,2021-06-24,DE,05-14,quantile,0.1,9,COVID-19
2021-07-01,-7 day ahead inc hosp,2021-06-24,DE,05-14,quantile,0.25,9,COVID-19
2021-07-01,-7 day ahead inc hosp,2021-06-24,DE,05-14,quantile,0.5,9,COVID-19
2021-07-01,-7 day ahead inc hosp,2021-06-24,DE,05-14,quantile,0.75,12,COVID-19
2021-07-01,-7 day ahead inc hosp,2021-06-24,DE,05-14,quantile,0.9,15,COVID-19
2021-07-01,-7 day ahead inc hosp,2021-06-24,DE,05-14,quantile,0.975,18,COVID-19
2021-07-01,-7 day ahead inc hosp,2021-06-24,DE,15-34,quantile,0.025,85,COVID-19
2021-07-01,-7 day ahead inc hosp,2021-06-24,DE,15-34,quantile,0.1,86,COVID-19
2021-07-01,-7 day ahead inc hosp,2021-06-24,DE,15-34,quantile,0.25,87,COVID-19
2021-07-01,-7 day ahead inc hosp,2021-06-24,DE,15-34,quantile,0.5,89,COVID-19
2021-07-01,-7 day ahead inc hosp,2021-06-24,DE,15-34,quantile,0.75,92,COVID-19
2021-07-01,-7 day ahead inc hosp,2021-06-24,DE,15-34,quantile,0.9,95,COVID-19
2021-07-01,-7 day ahead inc hosp,2021-06-24,DE,15-34,quantile,0.975,99,COVID-19
2021-07-01,-7 day ahead inc hosp,2021-06-24,DE,35-59,quantile,0.025,135,COVID-19
2021-07-01,-7 day ahead inc hosp,2021-06-24,DE,35-59,quantile,0.1,138,COVID-19
2021-07-01,-7 day ahead inc hosp,2021-06-24,DE,35-59,quantile,0.25,141,COVID-19
2021-07-01,-7 day ahead inc hosp,2021-06-24,DE,35-59,quantile,0.5,144,COVID-19
2021-07-01,-7 day ahead inc hosp,2021-06-24,DE,35-59,quantile,0.75,148,COVID-19
2021-07-01,-7 day ahead inc hosp,2021-06-24,DE,35-59,quantile,0.9,153,COVID-19
2021-07-01,-7 day ahead inc hosp,2021-06-24,DE,35-59,quantile,0.975,159,COVID-19
2021-07-01,-7 day ahead inc hosp,2021-06-24,DE,60-79,quantile,0.025,94,COVID-19
2021-07-01,-7 day ahead inc hosp,2021-06-24,DE,60-79,quantile,0.1,95,COVID-19
2021-07-01,-7 day ahead inc hosp,2021-06-24,DE,60-79,quantile,0.25,97,COVID-19
2021-07-01,-7 day ahead inc hosp,2021-06-24,DE,60-79,quantile,0.5,99,COVID-19
2021-07-01,-7 day ahead inc hosp,2021-06-24,DE,60-79,quantile,0.75,102,COVID-19
2021-07-01,-7 day ahead inc hosp,2021-06-24,DE,60-79,quantile,0.9,105,COVID-19
2021-07-01,-7 day ahead inc hosp,2021-06-24,DE,60-79,quantile,0.975,109,COVID-19
2021-07-01,-7 day ahead inc hosp,2021-06-24,DE,80+,quantile,0.025,51,COVID-19
2021-07-01,-7 day ahead inc hosp,2021-06-24,DE,80+,quantile,0.1,51,COVID-19
2021-07-01,-7 day ahead inc hosp,2021-06-24,DE,80+,quantile,0.25,52,COVID-19
2021-07-01,-7 day ahead inc hosp,2021-06-24,DE,80+,quantile,0.5,54,COVID-19
2021-07-01,-7 day ahead inc hosp,2021-06-24,DE,80+,quantile,0.75,55,COVID-19
2021-07-01,-7 day ahead inc hosp,2021-06-24,DE,80+,quantile,0.9,57,COVID-19
2021-07-01,-7 day ahead inc hosp,2021-06-24,DE,80+,quantile,0.975,60,COVID-19
2021-07-01,-6 day ahead inc hosp,2021-06-25,DE,00-04,quantile,0.025,15,COVID-19
2021-07-01,-6 day ahead inc hosp,2021-06-25,DE,00-04,quantile,0.1,15,COVID-19
2021-07-01,-6 day ahead inc hosp,2021-06-25,DE,00-04,quantile,0.25,15,COVID-19
2021-07-01,-6 day ahead inc hosp,2021-06-25,DE,00-04,quantile,0.5,17,COVID-19
2021-07-01,-6 day ahead inc hosp,2021-06-25,DE,00-04,quantile,0.75,18,COVID-19
2021-07-01,-6 day ahead inc hosp,2021-06-25,DE,00-04,quantile,0.9,20,COVID-19
2021-07-01,-6 day ahead inc hosp,2021-06-25,DE,00-04,quantile,0.975,22,COVID-19
2021-07-01,-6 day ahead inc hosp,2021-06-25,DE,00+,quantile,0.025,370,COVID-19
2021-07-01,-6 day ahead inc hosp,2021-06-25,DE,00+,quantile,0.1,378,COVID-19
2021-07-01,-6 day ahead inc hosp,2021-06-25,DE,00+,quantile,0.25,386,COVID-19
2021-07-01,-6 day ahead inc hosp,2021-06-25,DE,00+,quantile,0.5,398,COVID-19
2021-07-01,-6 day ahead inc hosp,2021-06-25,DE,00+,quantile,0.75,412,COVID-19
2021-07-01,-6 day ahead inc hosp,2021-06-25,DE,00+,quantile,0.9,427,COVID-19
2021-07-01,-6 day ahead inc hosp,2021-06-25,DE,00+,quantile,0.975,447,COVID-19
2021-07-01,-6 day ahead inc hosp,2021-06-25,DE,05-14,quantile,0.025,8,COVID-19
2021-07-01,-6 day ahead inc hosp,2021-06-25,DE,05-14,quantile,0.1,8,COVID-19
2021-07-01,-6 day ahead inc hosp,2021-06-25,DE,05-14,quantile,0.25,8,COVID-19
2021-07-01,-6 day ahead inc hosp,2021-06-25,DE,05-14,quantile,0.5,9,COVID-19
2021-07-01,-6 day ahead inc hosp,2021-06-25,DE,05-14,quantile,0.75,12,COVID-19
2021-07-01,-6 day ahead inc hosp,2021-06-25,DE,05-14,quantile,0.9,14,COVID-19
2021-07-01,-6 day ahead inc hosp,2021-06-25,DE,05-14,quantile,0.975,17,COVID-19
2021-07-01,-6 day ahead inc hosp,2021-06-25,DE,15-34,quantile,0.025,86,COVID-19
2021-07-01,-6 day ahead inc hosp,2021-06-25,DE,15-34,quantile,0.1,87,COVID-19
2021-07-01,-6 day ahead inc hosp,2021-06-25,DE,15-34,quantile,0.25,89,COVID-19
2021-07-01,-6 day ahead inc hosp,2021-06-25,DE,15-34,quantile,0.5,91,COVID-19
2021-07-01,-6 day ahead inc hosp,2021-06-25,DE,15-34,quantile,0.75,94,COVID-19
2021-07-01,-6 day ahead inc hosp,2021-06-25,DE,15-34,quantile,0.9,98,COVID-19
2021-07-01,-6 day ahead inc hosp,2021-06-25,DE,15-34,quantile,0.975,102,COVID-19
2021-07-01,-6 day ahead inc hosp,2021-06-25,DE,35-59,quantile,0.025,125,COVID-19
2021-07-01,-6 day ahead inc hosp,2021-06-25,DE,35-59,quantile,0.1,128,COVID-19
2021-07-01,-6 day ahead inc hosp,2021-06-25,DE,35-59,quantile,0.25,131,COVID-19
2021-07-01,-6 day ahead inc hosp,2021-06-25,DE,35-59,quantile,0.5,136,COVID-19
2021-07-01,-6 day ahead inc hosp,2021-06-25,DE,35-59,quantile,0.75,141,COVID-19
2021-07-01,-6 day ahead inc hosp,2021-06-25,DE,35-59,quantile,0.9,146,COVID-19
2021-07-01,-6 day ahead inc hosp,2021-06-25,DE,35-59,quantile,0.975,154,COVID-19
2021-07-01,-6 day ahead inc hosp,2021-06-25,DE,60-79,quantile,0.025,87,COVID-19
2021-07-01,-6 day ahead inc hosp,2021-06-25,DE,60-79,quantile,0.1,89,COVID-19
2021-07-01,-6 day ahead inc hosp,2021-06-25,DE,60-79,quantile,0.25,91,COVID-19
