"","location","age_group","forecast_date","target_end_date","target","type","quantile","value","pathogen"
"2134","DE-RP","00+",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.25,219,"COVID-19"
"2135","DE-SH","00+",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.25,84,"COVID-19"
"2136","DE-SL","00+",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.25,18,"COVID-19"
"2137","DE-SN","00+",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.25,441,"COVID-19"
"2138","DE-ST","00+",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.25,123,"COVID-19"
"2139","DE-TH","00+",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.25,325,"COVID-19"
"2738","DE","00-04",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.5,90,"COVID-19"
"2739","DE","00+",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.5,5197,"COVID-19"
"2740","DE","05-14",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.5,61,"COVID-19"
"2741","DE","15-34",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.5,536,"COVID-19"
"2742","DE","35-59",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.5,1394,"COVID-19"
"2743","DE","60-79",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.5,1638,"COVID-19"
"2744","DE","80+",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.5,1544,"COVID-19"
"2745","DE-BB","00+",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.5,120,"COVID-19"
"2746","DE-BE","00+",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.5,210,"COVID-19"
"2747","DE-BW","00+",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.5,891,"COVID-19"
"2748","DE-BY","00+",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.5,1050,"COVID-19"
"2749","DE-HB","00+",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.5,32,"COVID-19"
"2750","DE-HE","00+",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.5,360,"COVID-19"
"2751","DE-HH","00+",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.5,69,"COVID-19"
"2752","DE-MV","00+",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.5,56,"COVID-19"
"2753","DE-NI","00+",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.5,232,"COVID-19"
"2754","DE-NW","00+",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.5,989,"COVID-19"
"2755","DE-RP","00+",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.5,222,"COVID-19"
"2756","DE-SH","00+",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.5,85,"COVID-19"
"2757","DE-SL","00+",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.5,18,"COVID-19"
"2758","DE-SN","00+",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.5,443,"COVID-19"
"2759","DE-ST","00+",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.5,124,"COVID-19"
"2760","DE-TH","00+",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.5,328,"COVID-19"
"3359","DE","00-04",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.75,92,"COVID-19"
"3360","DE","00+",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.75,5275,"COVID-19"
"3361","DE","05-14",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.75,62,"COVID-19"
"3362","DE","15-34",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.75,544,"COVID-19"
"3363","DE","35-59",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.75,1406,"COVID-19"
"3364","DE","60-79",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.75,1660,"COVID-19"
"3365","DE","80+",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.75,1564,"COVID-19"
"3366","DE-BB","00+",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.75,121,"COVID-19"
"3367","DE-BE","00+",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.75,211,"COVID-19"
"3368","DE-BW","00+",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.75,901,"COVID-19"
"3369","DE-BY","00+",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.75,1061,"COVID-19"
"3370","DE-HB","00+",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.75,34,"COVID-19"
"3371","DE-HE","00+",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.75,365,"COVID-19"
"3372","DE-HH","00+",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.75,72,"COVID-19"
"3373","DE-MV","00+",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.75,57,"COVID-19"
"3374","DE-NI","00+",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.75,234,"COVID-19"
"3375","DE-NW","00+",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.75,1006,"COVID-19"
"3376","DE-RP","00+",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.75,227,"COVID-19"
"3377","DE-SH","00+",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.75,85,"COVID-19"
"3378","DE-SL","00+",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.75,18,"COVID-19"
"3379","DE-SN","00+",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.75,446,"COVID-19"
"3380","DE-ST","00+",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.75,126,"COVID-19"
"3381","DE-TH","00+",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.75,331,"COVID-19"
"3980","DE","00-04",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.9,94,"COVID-19"
"3981","DE","00+",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.9,5316,"COVID-19"
"3982","DE","05-14",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.9,64,"COVID-19"
"3983","DE","15-34",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.9,552,"COVID-19"
"3984","DE","35-59",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.9,1417,"COVID-19"
"3985","DE","60-79",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.9,1686,"COVID-19"
"3986","DE","80+",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.9,1588,"COVID-19"
"3987","DE-BB","00+",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.9,124,"COVID-19"
"3988","DE-BE","00+",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.9,214,"COVID-19"
"3989","DE-BW","00+",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.9,912,"COVID-19"
"3990","DE-BY","00+",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.9,1072,"COVID-19"
"3991","DE-HB","00+",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.9,34,"COVID-19"
"3992","DE-HE","00+",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.9,371,"COVID-19"
"3993","DE-HH","00+",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.9,74,"COVID-19"
"3994","DE-MV","00+",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.9,59,"COVID-19"
"3995","DE-NI","00+",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.9,236,"COVID-19"
"3996","DE-NW","00+",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.9,1030,"COVID-19"
"3997","DE-RP","00+",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.9,232,"COVID-19"
"3998","DE-SH","00+",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.9,87,"COVID-19"
"3999","DE-SL","00+",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.9,20,"COVID-19"
"4000","DE-SN","00+",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.9,450,"COVID-19"
"4001","DE-ST","00+",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.9,130,"COVID-19"
"4002","DE-TH","00+",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.9,335,"COVID-19"
"4601","DE","00-04",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.975,96,"COVID-19"
"4602","DE","00+",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.975,5361,"COVID-19"
"4603","DE","05-14",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.975,66,"COVID-19"
"4604","DE","15-34",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.975,562,"COVID-19"
"4605","DE","35-59",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.975,1442,"COVID-19"
"4606","DE","60-79",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.975,1722,"COVID-19"
"4607","DE","80+",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.975,1616,"COVID-19"
"4608","DE-BB","00+",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.975,128,"COVID-19"
"4609","DE-BE","00+",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.975,217,"COVID-19"
"4610","DE-BW","00+",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.975,920,"COVID-19"
"4611","DE-BY","00+",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.975,1086,"COVID-19"
"4612","DE-HB","00+",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.975,36,"COVID-19"
"4613","DE-HE","00+",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.975,376,"COVID-19"
"4614","DE-HH","00+",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.975,79,"COVID-19"
"4615","DE-MV","00+",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.975,61,"COVID-19"
"4616","DE-NI","00+",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.975,238,"COVID-19"
"4617","DE-NW","00+",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.975,1063,"COVID-19"
"4618","DE-RP","00+",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.975,237,"COVID-19"
"4619","DE-SH","00+",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.975,91,"COVID-19"
"4620","DE-SL","00+",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.975,20,"COVID-19"
"4621","DE-SN","00+",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.975,460,"COVID-19"
"4622","DE-ST","00+",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.975,134,"COVID-19"
"4623","DE-TH","00+",2021-11-17,2021-10-28,"-20 day ahead inc hosp","quantile",0.975,342,"COVID-19"
"208","DE","00-04",2021-11-17,2021-10-29,"-19 day ahead inc hosp","mean",NA,88,"COVID-19"
"209","DE","00+",2021-11-17,2021-10-29,"-19 day ahead inc hosp","mean",NA,5414,"COVID-19"
"210","DE","05-14",2021-11-17,2021-10-29,"-19 day ahead inc hosp","mean",NA,64,"COVID-19"
"211","DE","15-34",2021-11-17,2021-10-29,"-19 day ahead inc hosp","mean",NA,544,"COVID-19"
"212","DE","35-59",2021-11-17,2021-10-29,"-19 day ahead inc hosp","mean",NA,1462,"COVID-19"
"213","DE","60-79",2021-11-17,2021-10-29,"-19 day ahead inc hosp","mean",NA,1692,"COVID-19"
"214","DE","80+",2021-11-17,2021-10-29,"-19 day ahead inc hosp","mean",NA,1636,"COVID-19"
"215","DE-BB","00+",2021-11-17,2021-10-29,"-19 day ahead inc hosp","mean",NA,117,"COVID-19"
"216","DE-BE","00+",2021-11-17,2021-10-29,"-19 day ahead inc hosp","mean",NA,212,"COVID-19"
"217","DE-BW","00+",2021-11-17,2021-10-29,"-19 day ahead inc hosp","mean",NA,916,"COVID-19"
"218","DE-BY","00+",2021-11-17,2021-10-29,"-19 day ahead inc hosp","mean",NA,1112,"COVID-19"
"219","DE-HB","00+",2021-11-17,2021-10-29,"-19 day ahead inc hosp","mean",NA,33,"COVID-19"
"220","DE-HE","00+",2021-11-17,2021-10-29,"-19 day ahead inc hosp","mean",NA,374,"COVID-19"
"221","DE-HH","00+",2021-11-17,2021-10-29,"-19 day ahead inc hosp","mean",NA,70,"COVID-19"
"222","DE-MV","00+",2021-11-17,2021-10-29,"-19 day ahead inc hosp","mean",NA,63,"COVID-19"
"223","DE-NI","00+",2021-11-17,2021-10-29,"-19 day ahead inc hosp","mean",NA,242,"COVID-19"
"224","DE-NW","00+",2021-11-17,2021-10-29,"-19 day ahead inc hosp","mean",NA,1028,"COVID-19"
"225","DE-RP","00+",2021-11-17,2021-10-29,"-19 day ahead inc hosp","mean",NA,229,"COVID-19"
"226","DE-SH","00+",2021-11-17,2021-10-29,"-19 day ahead inc hosp","mean",NA,83,"COVID-19"
"227","DE-SL","00+",2021-11-17,2021-10-29,"-19 day ahead inc hosp","mean",NA,16,"COVID-19"
"228","DE-SN","00+",2021-11-17,2021-10-29,"-19 day ahead inc hosp","mean",NA,476,"COVID-19"
"229","DE-ST","00+",2021-11-17,2021-10-29,"-19 day ahead inc hosp","mean",NA,130,"COVID-19"
"230","DE-TH","00+",2021-11-17,2021-10-29,"-19 day ahead inc hosp","mean",NA,348,"COVID-19"
"829","DE","00-04",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.025,86,"COVID-19"
"830","DE","00+",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.025,5364,"COVID-19"
"831","DE","05-14",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.025,62,"COVID-19"
"832","DE","15-34",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.025,532,"COVID-19"
"833","DE","35-59",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.025,1432,"COVID-19"
"834","DE","60-79",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.025,1662,"COVID-19"
"835","DE","80+",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.025,1600,"COVID-19"
"836","DE-BB","00+",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.025,115,"COVID-19"
"837","DE-BE","00+",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.025,209,"COVID-19"
"838","DE-BW","00+",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.025,900,"COVID-19"
"839","DE-BY","00+",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.025,1093,"COVID-19"
"840","DE-HB","00+",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.025,31,"COVID-19"
"841","DE-HE","00+",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.025,367,"COVID-19"
"842","DE-HH","00+",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.025,66,"COVID-19"
"843","DE-MV","00+",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.025,61,"COVID-19"
"844","DE-NI","00+",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.025,239,"COVID-19"
"845","DE-NW","00+",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.025,1009,"COVID-19"
"846","DE-RP","00+",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.025,222,"COVID-19"
"847","DE-SH","00+",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.025,81,"COVID-19"
"848","DE-SL","00+",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.025,16,"COVID-19"
"849","DE-SN","00+",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.025,470,"COVID-19"
"850","DE-ST","00+",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.025,127,"COVID-19"
"851","DE-TH","00+",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.025,344,"COVID-19"
"1450","DE","00-04",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.1,86,"COVID-19"
"1451","DE","00+",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.1,5369,"COVID-19"
"1452","DE","05-14",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.1,62,"COVID-19"
"1453","DE","15-34",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.1,534,"COVID-19"
"1454","DE","35-59",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.1,1442,"COVID-19"
"1455","DE","60-79",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.1,1669,"COVID-19"
"1456","DE","80+",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.1,1606,"COVID-19"
"1457","DE-BB","00+",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.1,116,"COVID-19"
"1458","DE-BE","00+",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.1,209,"COVID-19"
"1459","DE-BW","00+",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.1,903,"COVID-19"
"1460","DE-BY","00+",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.1,1098,"COVID-19"
"1461","DE-HB","00+",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.1,32,"COVID-19"
"1462","DE-HE","00+",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.1,368,"COVID-19"
"1463","DE-HH","00+",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.1,67,"COVID-19"
"1464","DE-MV","00+",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.1,61,"COVID-19"
"1465","DE-NI","00+",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.1,239,"COVID-19"
"1466","DE-NW","00+",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.1,1013,"COVID-19"
"1467","DE-RP","00+",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.1,223,"COVID-19"
"1468","DE-SH","00+",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.1,82,"COVID-19"
"1469","DE-SL","00+",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.1,16,"COVID-19"
"1470","DE-SN","00+",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.1,471,"COVID-19"
"1471","DE-ST","00+",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.1,128,"COVID-19"
"1472","DE-TH","00+",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.1,345,"COVID-19"
"2071","DE","00-04",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.25,86,"COVID-19"
"2072","DE","00+",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.25,5382,"COVID-19"
"2073","DE","05-14",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.25,63,"COVID-19"
"2074","DE","15-34",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.25,536,"COVID-19"
"2075","DE","35-59",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.25,1450,"COVID-19"
"2076","DE","60-79",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.25,1677,"COVID-19"
"2077","DE","80+",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.25,1614,"COVID-19"
"2078","DE-BB","00+",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.25,116,"COVID-19"
"2079","DE-BE","00+",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.25,210,"COVID-19"
"2080","DE-BW","00+",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.25,906,"COVID-19"
"2081","DE-BY","00+",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.25,1103,"COVID-19"
"2082","DE-HB","00+",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.25,32,"COVID-19"
"2083","DE-HE","00+",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.25,370,"COVID-19"
"2084","DE-HH","00+",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.25,68,"COVID-19"
"2085","DE-MV","00+",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.25,62,"COVID-19"
"2086","DE-NI","00+",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.25,240,"COVID-19"
"2087","DE-NW","00+",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.25,1017,"COVID-19"
"2088","DE-RP","00+",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.25,225,"COVID-19"
"2089","DE-SH","00+",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.25,82,"COVID-19"
"2090","DE-SL","00+",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.25,16,"COVID-19"
"2091","DE-SN","00+",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.25,472,"COVID-19"
"2092","DE-ST","00+",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.25,129,"COVID-19"
"2093","DE-TH","00+",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.25,347,"COVID-19"
"2692","DE","00-04",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.5,87,"COVID-19"
"2693","DE","00+",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.5,5397,"COVID-19"
"2694","DE","05-14",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.5,64,"COVID-19"
"2695","DE","15-34",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.5,542,"COVID-19"
"2696","DE","35-59",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.5,1460,"COVID-19"
"2697","DE","60-79",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.5,1687,"COVID-19"
"2698","DE","80+",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.5,1630,"COVID-19"
"2699","DE-BB","00+",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.5,116,"COVID-19"
"2700","DE-BE","00+",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.5,212,"COVID-19"
"2701","DE-BW","00+",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.5,914,"COVID-19"
"2702","DE-BY","00+",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.5,1110,"COVID-19"
"2703","DE-HB","00+",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.5,32,"COVID-19"
"2704","DE-HE","00+",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.5,373,"COVID-19"
"2705","DE-HH","00+",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.5,69,"COVID-19"
"2706","DE-MV","00+",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.5,63,"COVID-19"
"2707","DE-NI","00+",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.5,242,"COVID-19"
"2708","DE-NW","00+",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.5,1023,"COVID-19"
"2709","DE-RP","00+",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.5,228,"COVID-19"
"2710","DE-SH","00+",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.5,83,"COVID-19"
"2711","DE-SL","00+",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.5,16,"COVID-19"
"2712","DE-SN","00+",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.5,474,"COVID-19"
"2713","DE-ST","00+",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.5,130,"COVID-19"
"2714","DE-TH","00+",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.5,349,"COVID-19"
"3313","DE","00-04",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.75,88,"COVID-19"
"3314","DE","00+",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.75,5483,"COVID-19"
"3315","DE","05-14",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.75,66,"COVID-19"
"3316","DE","15-34",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.75,550,"COVID-19"
"3317","DE","35-59",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.75,1474,"COVID-19"
"3318","DE","60-79",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.75,1712,"COVID-19"
"3319","DE","80+",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.75,1653,"COVID-19"
"3320","DE-BB","00+",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.75,117,"COVID-19"
"3321","DE-BE","00+",2021-11-17,2021-10-29,"-19 day ahead inc hosp","quantile",0.75,214,"COVID-19"
